rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM,misc,
27, Providence, BE, 22-12, +10.26, 112.6, 95.9, 65.2, +.038, +10.26, 109.7, 99.4, +2.18, 66.2^67.6^17.5^17.9^108.5^103.7^96.0^99.0^66.2^108.5^51.4^18.4^26.4^38.1^96.0^49.6^20.3^28.6^30.5^37.1^49.1^69.1^8.3^9.2^58.6^35.9^108.5^37.1^49.1^69.1^8.3^9.2^58.6^35.9^108.5^20.4^48.7^30.9^17.2^54.6^28.1^108.5^96.0^66.2^+.014^+7.90^109.1^101.2^-4.48
28, BYU, WCC, 25-10, +3.96, 119.4, 102.7, 70.4, -.055, +3.96, 107.0, 103.0, +3.78, 75.6^75.6^14.2^17.5^109.1^106.4^100.5^98.5^75.6^109.1^51.2^18.3^29.2^42.3^100.5^47.9^16.2^24.8^31.1^34.4^50.9^73.3^7.3^9.2^57.0^32.5^109.1^34.4^50.9^73.3^7.3^9.2^57.0^32.5^109.1^23.2^51.6^25.2^17.3^50.1^32.6^109.1^100.5^75.6^+.006^+0.24^104.2^104.0^-1.86
29, Arkansas, SEC, 27-9, +6.09, 114.7, 98.3, 69.3, +.045, +6.09, 107.2, 101.1, -3.44, 69.7^71.6^15.7^17.9^116.1^110.6^99.8^103.4^69.7^116.1^51.4^16.6^32.0^38.1^99.8^47.8^18.5^34.2^39.1^36.5^50.0^76.1^7.8^7.3^50.3^29.5^116.1^36.5^50.0^76.1^7.8^7.3^50.3^29.5^116.1^22.0^53.5^24.5^22.3^48.0^29.7^116.1^99.8^69.7^+.086^+8.37^108.6^100.2^-1.55
30, VCU, A10, 26-10, +6.65, 111.1, 94.9, 66.5, +.043, +6.65, 107.9, 101.2, +8.77, 68.8^69.0^16.6^18.1^110.1^106.8^96.0^95.6^68.8^110.1^51.0^17.8^31.3^36.4^96.0^47.5^21.0^27.5^40.9^33.1^51.5^70.5^8.9^7.8^55.6^29.4^110.1^33.1^51.5^70.5^8.9^7.8^55.6^29.4^110.1^20.1^57.0^22.8^23.1^51.0^25.9^110.1^96.0^68.8^+.026^+3.65^105.8^102.2^+0.91
31, San Diego St., MWC, 27-9, +3.63, 104.9, 89.0, 60.4, +.026, +3.63, 106.1, 102.5, +3.50, 64.9^66.7^17.5^18.6^104.0^101.8^95.1^94.0^64.9^104.0^47.5^17.5^30.5^35.3^95.1^44.8^19.0^29.1^32.5^31.6^47.5^70.1^10.4^7.9^45.6^39.8^104.0^31.6^47.5^70.1^10.4^7.9^45.6^39.8^104.0^20.7^47.8^31.5^20.3^48.6^31.1^104.0^95.1^64.9^-.101^+0.95^104.5^103.6^-1.88
32, North Carolina St., ACC, 22-14, +9.84, 114.9, 98.9, 64.1, -.003, +9.84, 109.3, 99.5, -0.65, 70.3^72.0^16.9^16.5^112.6^107.0^107.6^110.2^70.3^112.6^52.7^18.5^29.8^36.2^107.6^51.6^15.6^31.4^30.4^35.6^52.4^70.0^7.4^9.0^51.5^33.5^112.6^35.6^52.4^70.0^7.4^9.0^51.5^33.5^112.6^19.4^53.3^27.3^17.4^51.0^31.6^112.6^107.6^70.3^+.019^+7.58^108.6^101.0^-6.15
33, Maryland, B10, 28-7, +7.15, 111.3, 95.7, 63.9, +.127, +7.15, 108.3, 101.1, -3.33, 67.2^67.8^17.9^17.6^113.1^107.8^98.7^101.2^67.2^113.1^52.4^19.0^30.4^38.5^98.7^47.5^18.0^32.3^32.6^36.3^51.0^70.2^11.2^9.0^56.8^41.1^113.1^36.3^51.0^70.2^11.2^9.0^56.8^41.1^113.1^20.5^45.6^33.9^19.5^51.9^28.6^113.1^98.7^67.2^+.061^+7.74^108.3^100.6^-1.10
34, Florida, SEC, 16-17, +10.08, 107.3, 91.9, 62.7, -.117, +10.08, 109.5, 99.4, +4.19, 69.0^70.1^16.2^18.1^116.9^109.8^89.5^93.8^69.0^116.9^51.5^16.9^32.1^40.2^89.5^45.8^21.0^29.5^34.0^35.8^50.3^72.9^7.5^7.8^47.3^36.6^116.9^35.8^50.3^72.9^7.5^7.8^47.3^36.6^116.9^22.1^48.1^29.7^20.8^54.4^24.8^116.9^89.5^69.0^-.041^+12.46^110.3^97.8^+8.19
35, Georgia, SEC, 21-12, +8.73, 109.6, 94.5, 64.1, +.001, +8.73, 108.6, 99.9, +1.41, 67.1^69.5^17.5^17.1^108.7^101.6^96.3^100.4^67.1^108.7^48.1^18.6^28.9^40.7^96.3^47.2^16.7^28.2^34.2^31.8^48.3^75.9^8.9^9.1^50.7^27.9^108.7^31.8^48.3^75.9^8.9^9.1^50.7^27.9^108.7^24.3^54.7^20.9^20.2^48.8^31.0^108.7^96.3^67.1^+.015^+10.96^109.9^99.0^+4.54
36, Davidson, A10, 24-8, +3.16, 119.7, 104.7, 66.7, +.056, +3.16, 105.3, 102.2, -3.78, 68.5^69.5^17.5^17.0^108.4^105.5^100.7^102.4^68.5^108.4^51.6^17.4^25.1^31.5^100.7^49.7^17.1^26.9^33.4^34.1^51.9^75.3^10.8^9.6^61.4^46.0^108.4^34.1^51.9^75.3^10.8^9.6^61.4^46.0^108.4^18.7^44.2^37.1^18.8^49.7^31.5^108.4^100.7^68.5^-.031^+4.23^106.9^102.6^+1.87
