rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM,misc,
11, Indiana, B10, 27-8, +6.40, 121.7, 98.7, 68.2, +.000, +6.40, 108.8, 102.4, -3.12, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
12, Oregon, P12, 31-7, +9.06, 119.1, 96.4, 68.1, +.041, +9.06, 109.0, 100.0, +1.04, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
13, Wichita St., MVC, 26-9, +3.61, 111.3, 88.7, 66.0, -.079, +3.61, 104.8, 101.2, +6.45, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
14, Xavier, BE, 28-6, +8.16, 117.1, 94.6, 71.9, +.047, +8.16, 108.2, 100.0, +1.73, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
15, Miami FL, ACC, 27-8, +11.67, 119.4, 96.9, 65.9, +.077, +11.67, 111.6, 99.9, +2.63, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
16, SMU, Amer, 25-5, +3.37, 119.3, 97.3, 65.8, +.014, +3.37, 105.5, 102.2, -1.06, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
17, Duke, ACC, 25-11, +11.23, 121.9, 100.0, 67.7, -.026, +11.23, 112.0, 100.7, +3.52, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
18, Texas A&M, SEC, 28-9, +8.48, 113.8, 92.5, 67.1, +.006, +8.48, 109.6, 101.1, +3.15, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
19, Arizona, P12, 25-9, +6.66, 116.8, 95.8, 68.3, -.038, +6.66, 107.9, 101.3, -3.66, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
20, Iowa St., B12, 23-12, +12.05, 121.2, 100.3, 71.2, -.062, +12.05, 110.2, 98.1, +2.54, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
21, Gonzaga, WCC, 28-8, +3.51, 116.3, 95.5, 67.3, -.038, +3.51, 107.3, 103.8, +6.12, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
22, Maryland, B10, 27-9, +8.60, 116.2, 95.9, 67.4, +.016, +8.60, 109.2, 100.6, -1.86, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
23, Iowa, B10, 22-11, +9.12, 116.1, 95.9, 68.8, -.071, +9.12, 110.2, 101.1, +1.28, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
24, Baylor, B12, 22-12, +11.21, 118.9, 99.8, 66.6, -.012, +11.21, 109.7, 98.4, -3.12, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
25, Vanderbilt, SEC, 19-14, +8.60, 113.6, 94.9, 67.8, -.106, +8.60, 109.2, 100.6, +3.68, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
26, Connecticut, Amer, 25-11, +6.17, 111.9, 93.2, 65.9, -.036, +6.17, 107.6, 101.4, -0.91, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
27, Syracuse, ACC, 23-14, +10.21, 112.7, 94.1, 65.0, -.027, +10.21, 110.9, 100.7, -0.82, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
28, California, P12, 23-11, +7.65, 112.5, 94.2, 68.1, -.053, +7.65, 109.4, 101.8, -2.58, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
29, Seton Hall, BE, 25-9, +8.55, 111.1, 92.9, 69.7, +.016, +8.55, 108.5, 100.0, -2.92, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
30, Butler, BE, 22-11, +8.10, 118.0, 100.7, 67.9, -.009, +8.10, 108.5, 100.4, -4.10, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
31, VCU, A10, 25-11, +3.82, 112.1, 95.0, 69.6, -.070, +3.82, 107.3, 103.5, +0.95, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
32, Cincinnati, Amer, 22-11, +5.20, 111.2, 94.1, 64.0, -.067, +5.20, 107.3, 102.1, -1.21, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
33, Utah, P12, 27-9, +9.79, 115.6, 98.8, 65.3, +.112, +9.79, 109.8, 100.0, +1.90, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
34, Saint Mary's, WCC, 29-6, -1.09, 117.3, 100.6, 61.8, +.025, -1.09, 104.0, 105.1, -6.66, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
35, Florida, SEC, 21-15, +10.21, 110.5, 93.9, 69.2, -.056, +10.21, 110.7, 100.5, +6.76, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
36, Notre Dame, ACC, 24-12, +10.75, 120.6, 104.0, 64.6, +.054, +10.75, 111.3, 100.5, -1.64, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
37, Pittsburgh, ACC, 21-12, +9.06, 114.9, 98.3, 65.3, -.011, +9.06, 110.8, 101.7, -7.02, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
38, Wisconsin, B10, 22-13, +9.57, 110.1, 93.6, 63.3, -.022, +9.57, 110.3, 100.7, +1.24, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
39, Texas, B12, 20-13, +12.54, 113.0, 96.8, 65.3, +.022, +12.54, 111.5, 99.0, +5.55, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
40, Creighton, BE, 20-15, +6.22, 113.4, 97.6, 70.2, -.095, +6.22, 107.8, 101.6, -4.84, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
41, Stephen F. Austin, Slnd, 28-6, -5.88, 112.2, 96.6, 67.3, +.007, -5.88, 102.7, 108.6, +4.79, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
42, Valparaiso, Horz, 30-7, +0.55, 107.5, 92.0, 66.8, -.007, +0.55, 106.2, 105.7, +3.83, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
43, Saint Joseph's, A10, 28-8, +4.66, 114.3, 98.9, 70.2, +.030, +4.66, 107.0, 102.3, +1.97, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
44, Providence, BE, 24-11, +8.93, 110.0, 95.5, 68.4, +.062, +8.93, 109.5, 100.6, -3.13, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
45, Clemson, ACC, 17-14, +6.74, 113.3, 98.9, 63.7, -.095, +6.74, 108.7, 102.0, -7.97, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
46, San Diego St., MWC, 28-10, +3.56, 104.8, 90.5, 64.8, +.015, +3.56, 106.7, 103.1, +5.73, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
47, Yale, Ivy, 23-7, -0.85, 110.4, 96.0, 66.0, +.026, -0.85, 105.5, 106.4, -1.00, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
48, Florida St., ACC, 20-14, +9.52, 113.1, 98.9, 71.6, -.020, +9.52, 110.2, 100.7, -1.82, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
49, USC, P12, 21-13, +7.61, 113.9, 99.7, 71.0, -.028, +7.61, 108.7, 101.1, -1.65, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
50, Michigan, B10, 23-13, +8.96, 114.6, 100.5, 65.8, +.013, +8.96, 110.1, 101.1, -2.15, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
51, Georgia Tech, ACC, 21-15, +10.67, 113.8, 99.6, 67.1, +.015, +10.67, 111.1, 100.4, -0.84, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
52, BYU, WCC, 26-11, +1.32, 113.1, 99.2, 73.7, -.050, +1.32, 106.2, 104.9, +1.46, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
53, George Washington, A10, 28-10, +3.43, 114.8, 101.0, 66.2, +.031, +3.43, 106.0, 102.6, -1.77, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
54, Texas Tech, B12, 19-13, +10.66, 113.2, 99.4, 66.0, +.028, +10.66, 110.4, 99.7, +0.62, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
55, Kansas St., B12, 17-16, +10.42, 108.8, 95.4, 66.7, -.052, +10.42, 110.7, 100.3, -2.92, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
56, Arkansas Little Rock, SB, 30-5, -0.77, 109.2, 96.0, 63.4, +.056, -0.77, 104.2, 104.9, -0.20, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
57, Colorado, P12, 22-12, +7.51, 108.8, 95.9, 69.0, +.015, +7.51, 109.5, 102.0, -2.15, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
58, South Carolina, SEC, 25-9, +4.58, 109.0, 96.2, 70.1, +.060, +4.58, 107.2, 102.6, -3.49, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
59, Dayton, A10, 25-8, +3.89, 106.6, 94.0, 67.8, +.082, +3.89, 107.3, 103.4, +2.58, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
60, Hawaii, BW, 28-6, -2.32, 108.2, 96.1, 70.6, +.013, -2.32, 102.5, 104.9, -8.92, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
61, Houston, Amer, 22-10, +0.81, 116.7, 104.9, 66.3, -.006, +0.81, 103.9, 103.1, -11.35, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
62, Georgetown, BE, 15-18, +9.34, 111.4, 99.7, 67.9, -.102, +9.34, 109.6, 100.3, +2.43, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
63, Virginia Tech, ACC, 20-15, +9.21, 110.6, 98.9, 69.5, +.015, +9.21, 110.5, 101.2, -8.44, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
64, Oregon St., P12, 19-13, +9.61, 110.7, 99.1, 67.1, +.043, +9.61, 109.8, 100.2, +0.46, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
65, Tulsa, Amer, 20-12, +5.54, 111.2, 99.7, 68.4, -.003, +5.54, 107.0, 101.4, +1.46, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
66, Washington, P12, 19-15, +7.78, 110.4, 99.2, 77.5, -.016, +7.78, 108.8, 101.1, -1.46, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
67, Northern Iowa, MVC, 23-13, +4.80, 109.6, 98.5, 62.9, +.013, +4.80, 106.1, 101.3, +7.57, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
68, Northwestern, B10, 20-12, +2.73, 111.1, 100.1, 63.7, -.002, +2.73, 106.5, 103.8, -11.07, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
69, UCLA, P12, 15-17, +9.61, 112.6, 101.9, 69.5, -.056, +9.61, 110.5, 100.9, +4.60, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
70, Princeton, Ivy, 22-7, -1.60, 112.3, 101.7, 68.6, +.036, -1.60, 104.2, 105.8, -1.32, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
71, Georgia, SEC, 20-14, +8.10, 107.9, 97.3, 67.3, +.065, +8.10, 109.5, 101.4, +3.26, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
72, Evansville, MVC, 25-9, -1.44, 108.3, 97.8, 68.6, -.011, -1.44, 102.5, 103.9, -4.77, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
73, Arkansas, SEC, 16-16, +6.40, 110.7, 100.3, 69.7, -.080, +6.40, 108.6, 102.2, -0.79, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
74, North Carolina St., ACC, 16-17, +8.75, 114.1, 103.7, 67.7, -.037, +8.75, 110.6, 101.8, -1.96, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
75, Memphis, Amer, 19-15, +2.01, 107.5, 97.4, 73.4, -.098, +2.01, 104.3, 102.3, -6.79, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
76, Ohio St., B10, 21-14, +6.23, 107.0, 97.0, 67.5, +.049, +6.23, 107.9, 101.7, -3.41, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
77, Mississippi, SEC, 20-12, +4.44, 111.9, 102.0, 68.5, +.022, +4.44, 105.9, 101.4, -3.59, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
78, Mississippi St., SEC, 14-17, +5.66, 110.1, 100.5, 69.3, -.120, +5.66, 108.0, 102.4, -4.51, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
79, Oakland, Horz, 23-12, -1.06, 116.3, 106.7, 73.8, -.058, -1.06, 103.8, 104.8, +1.52, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
80, South Dakota St., Sum, 26-8, -0.23, 111.4, 101.8, 68.3, +.004, -0.23, 104.6, 104.8, +1.91, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
81, LSU, SEC, 19-14, +6.85, 111.9, 102.3, 72.3, +.022, +6.85, 108.3, 101.4, -3.11, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
82, Rhode Island, A10, 17-15, +2.36, 108.4, 99.0, 64.4, -.115, +2.36, 105.3, 103.0, +0.33, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
83, UNC Wilmington, CAA, 25-8, +0.85, 110.7, 101.5, 70.3, +.033, +0.85, 105.7, 104.9, -3.90, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
84, UC Irvine, BW, 28-10, +1.62, 106.0, 96.9, 67.5, +.093, +1.62, 105.5, 103.9, +3.88, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
85, Nebraska, B10, 16-18, +5.74, 110.4, 101.6, 67.1, -.097, +5.74, 107.4, 101.6, -6.80, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
86, Temple, Amer, 21-12, +6.33, 107.0, 98.1, 65.9, +.095, +6.33, 107.8, 101.5, +3.70, 104.8^68.2^17.3^49.9^18.1^29.8^36.6^34.7^48.7^70.0^9.2^8.6^35.4^52.4^29.4^50.2^20.4^104.8^0.0^0.0^33.0^1.7^49.2^76.8^20.3
