rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM,misc,
27, Notre Dame, ACC, 26-10, +10.24, 118.1, 98.4, 67.0, +.024, +10.24, 110.1, 99.8, -3.85, 67.0^67.7^18.6^16.9^118.1^113.7^98.4^102.1^67.0^118.1^53.6^14.0^27.3^28.6^98.4^49.1^18.7^30.8^26.7^38.4^50.9^80.0^11.4^7.7^57.8^40.6^118.1^38.4^50.9^80.0^11.4^7.7^57.8^40.6^118.1^17.6^46.4^36.0^16.7^53.3^30.0^118.1^98.4^67.0^+.024^+10.24^110.1^99.8^-3.85
28, Creighton, BE, 25-10, +8.97, 115.3, 96.5, 71.2, +.004, +8.97, 110.3, 101.3, -1.24, 71.2^72.6^14.8^18.3^115.3^111.8^96.5^100.8^71.2^115.3^57.6^17.1^24.3^28.0^96.5^49.9^19.3^29.6^29.3^39.8^56.4^68.3^7.5^9.2^55.9^35.9^115.3^39.8^56.4^68.3^7.5^9.2^55.9^35.9^115.3^14.2^53.9^31.9^16.8^52.8^30.4^115.3^96.5^71.2^+.004^+8.97^110.3^101.3^-1.24
29, TCU, B12, 24-15, +11.28, 114.5, 97.0, 67.1, -.008, +11.28, 110.6, 99.3, -3.16, 67.1^68.1^17.9^17.4^114.5^108.5^97.0^102.0^67.1^114.5^52.7^18.8^34.1^32.2^97.0^50.4^18.7^29.3^30.9^35.7^52.2^68.7^10.2^8.6^62.5^34.4^114.5^35.7^52.2^68.7^10.2^8.6^62.5^34.4^114.5^17.3^53.7^28.9^17.3^52.8^29.8^114.5^97.0^67.1^-.008^+11.28^110.6^99.3^-3.16
30, Kansas St., B12, 21-14, +11.56, 113.0, 95.6, 66.2, -.029, +11.56, 110.6, 99.0, -5.31, 66.2^67.5^17.6^18.1^113.0^106.6^95.6^100.1^66.2^113.0^52.7^19.1^29.5^41.2^95.6^49.6^22.1^32.3^33.4^36.2^51.8^69.4^9.5^9.3^60.1^36.3^113.0^36.2^51.8^69.4^9.5^9.3^60.1^36.3^113.0^21.3^49.3^29.4^19.7^48.7^31.6^113.0^95.6^66.2^-.029^+11.56^110.6^99.0^-5.31
31, Xavier, BE, 24-14, +11.73, 115.7, 99.0, 67.2, +.044, +11.73, 111.2, 99.5, +5.32, 67.2^68.2^17.6^17.6^115.7^109.1^99.0^104.3^67.2^115.7^51.9^18.4^34.5^41.1^99.0^51.6^17.5^25.5^33.4^34.5^52.0^68.8^10.4^9.3^57.1^36.1^115.7^34.5^52.0^68.8^10.4^9.3^57.1^36.1^115.7^21.4^50.4^28.2^18.4^50.2^31.3^115.7^99.0^67.2^+.044^+11.73^111.2^99.5^+5.32
32, Marquette, BE, 19-13, +9.03, 120.8, 104.2, 70.1, -.058, +9.03, 109.1, 100.1, -2.16, 70.1^71.1^16.3^17.6^120.8^115.2^104.2^106.1^70.1^120.8^57.5^17.3^27.1^31.0^104.2^52.2^18.3^29.2^35.7^42.9^52.7^78.1^10.4^9.2^57.1^41.5^120.8^42.9^52.7^78.1^10.4^9.2^57.1^41.5^120.8^17.4^44.3^38.3^19.2^51.5^29.2^120.8^104.2^70.1^-.058^+9.03^109.1^100.1^-2.16
33, Vanderbilt, SEC, 19-16, +11.43, 112.4, 95.9, 65.8, -.048, +11.43, 110.1, 98.7, +6.30, 65.8^67.1^18.7^17.0^112.4^105.8^95.9^101.0^65.8^112.4^52.1^18.2^24.8^34.8^95.9^48.1^16.1^27.0^30.7^37.6^48.1^77.7^10.7^8.3^55.2^48.6^112.4^37.6^48.1^77.7^10.7^8.3^55.2^48.6^112.4^20.6^37.7^41.7^18.2^53.3^28.4^112.4^95.9^65.8^-.048^+11.43^110.1^98.7^+6.30
34, Rhode Island, A10, 25-10, +4.27, 111.5, 95.2, 66.4, -.033, +4.27, 106.8, 102.5, +1.62, 66.4^67.4^17.7^17.8^111.5^109.0^95.2^96.7^66.4^111.5^50.8^16.4^32.9^39.2^95.2^45.0^19.4^29.7^45.0^33.3^51.2^66.8^7.8^7.8^50.8^32.3^111.5^33.3^51.2^66.8^7.8^7.8^50.8^32.3^111.5^20.5^54.2^25.3^26.1^52.1^21.8^111.5^95.2^66.4^-.033^+4.27^106.8^102.5^+1.62
35, Arkansas, SEC, 26-10, +8.37, 116.1, 99.8, 69.7, +.086, +8.37, 108.6, 100.2, -1.55, 69.7^71.6^15.7^17.9^116.1^110.6^99.8^103.4^69.7^116.1^51.4^16.6^32.0^38.1^99.8^47.8^18.5^34.2^39.1^36.5^50.0^76.1^7.8^7.3^50.3^29.5^116.1^36.5^50.0^76.1^7.8^7.3^50.3^29.5^116.1^22.0^53.5^24.5^22.3^48.0^29.7^116.1^99.8^69.7^+.086^+8.37^108.6^100.2^-1.55
36, Wake Forest, ACC, 19-14, +10.54, 120.9, 104.7, 70.7, -.043, +10.54, 111.1, 100.6, +4.51, 70.7^71.7^16.6^16.9^120.9^115.5^104.7^109.7^70.7^120.9^54.1^16.4^30.7^40.7^104.7^52.7^16.2^27.6^38.0^38.5^52.1^77.8^9.9^8.4^55.5^35.7^120.9^38.5^52.1^77.8^9.9^8.4^55.5^35.7^120.9^22.6^47.9^29.4^20.7^48.0^31.3^120.9^104.7^70.7^-.043^+10.54^111.1^100.6^+4.51
37, Minnesota, B10, 24-10, +8.09, 109.7, 93.7, 69.5, +.022, +8.09, 108.9, 100.8, -1.81, 69.5^70.3^16.6^17.6^109.7^104.2^93.7^96.6^69.5^109.7^48.7^16.1^29.7^39.6^93.7^45.1^17.6^30.2^29.2^34.3^47.5^71.1^8.7^7.9^57.2^29.9^109.7^34.3^47.5^71.1^8.7^7.9^57.2^29.9^109.7^22.4^53.1^24.5^18.1^54.0^28.0^109.7^93.7^69.5^+.022^+8.09^108.9^100.8^-1.81
38, Northwestern, B10, 24-12, +8.32, 111.3, 95.5, 65.6, +.019, +8.32, 109.0, 100.7, -3.23, 65.6^66.5^17.7^18.3^111.3^106.8^95.5^98.8^65.6^111.3^49.7^16.0^30.8^30.5^95.5^46.1^17.9^30.6^36.1^34.2^48.8^74.8^10.4^8.6^59.3^35.6^111.3^34.2^48.8^74.8^10.4^8.6^59.3^35.6^111.3^18.6^51.4^29.9^20.8^49.6^29.7^111.3^95.5^65.6^+.019^+8.32^109.0^100.7^-3.23
39, Dayton, A10, 24-8, +3.64, 111.9, 96.3, 68.4, -.021, +3.64, 105.9, 102.3, +2.53, 68.4^69.1^16.3^18.4^111.9^108.7^96.3^96.1^68.4^111.9^53.6^16.9^25.6^43.4^96.3^47.7^20.9^27.4^35.2^38.4^51.0^69.3^11.0^6.2^61.4^38.3^111.9^38.4^51.0^69.3^11.0^6.2^61.4^38.3^111.9^21.9^45.9^32.2^20.8^47.4^31.8^111.9^96.3^68.4^-.021^+3.64^105.9^102.3^+2.53
40, Michigan St., B10, 20-15, +10.99, 111.4, 95.9, 66.9, -.011, +10.99, 110.6, 99.6, +4.01, 66.9^68.1^17.5^17.6^111.4^105.3^95.9^100.5^66.9^111.4^54.0^20.5^29.2^33.5^95.9^46.6^15.9^27.3^34.7^37.3^52.9^67.0^8.8^8.8^65.3^38.0^111.4^37.3^52.9^67.0^8.8^8.8^65.3^38.0^111.4^17.2^50.3^32.6^21.3^50.2^28.6^111.4^95.9^66.9^-.011^+10.99^110.6^99.6^+4.01
41, Texas Tech, B12, 18-14, +7.89, 112.6, 97.5, 63.8, -.082, +7.89, 109.5, 101.6, -11.69, 63.8^66.0^18.9^17.8^112.6^109.4^97.5^100.1^63.8^112.6^52.9^16.5^30.1^35.6^97.5^50.7^20.3^25.7^35.6^36.9^51.7^73.3^6.6^7.7^53.5^32.3^112.6^36.9^51.7^73.3^6.6^7.7^53.5^32.3^112.6^19.8^53.1^27.1^20.0^44.4^35.6^112.6^97.5^63.8^-.082^+7.89^109.5^101.6^-11.69
42, Miami FL, ACC, 21-12, +9.39, 109.9, 94.9, 63.0, +.031, +9.39, 110.7, 101.3, -4.48, 63.0^64.7^19.3^17.8^109.9^106.2^94.9^99.2^63.0^109.9^51.0^19.5^33.4^34.3^94.9^47.6^18.3^28.2^28.7^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^19.4^53.0^27.5^18.2^52.3^29.5^109.9^94.9^63.0^+.031^+9.39^110.7^101.3^-4.48
43, Middle Tennessee, CUSA, 31-5, -0.93, 112.2, 97.2, 64.6, +.011, -0.93, 104.4, 105.3, +3.86, 64.6^66.1^18.4^17.8^112.2^111.7^97.2^96.2^64.6^112.2^54.1^15.6^30.2^30.0^97.2^47.9^19.8^23.8^38.2^36.9^53.6^70.1^5.8^7.0^54.4^30.1^112.2^36.9^53.6^70.1^5.8^7.0^54.4^30.1^112.2^16.3^58.0^25.8^22.2^49.5^28.3^112.2^97.2^64.6^+.011^-0.93^104.4^105.3^+3.86
44, Indiana, B10, 18-16, +9.11, 116.1, 101.6, 68.4, -.090, +9.11, 109.6, 100.5, -5.48, 68.4^69.4^17.5^17.1^116.1^112.0^101.6^103.8^68.4^116.1^55.2^21.4^36.4^34.1^101.6^48.7^15.7^28.0^36.8^38.0^54.1^72.9^11.1^8.9^50.9^38.7^116.1^38.0^54.1^72.9^11.1^8.9^50.9^38.7^116.1^18.4^49.0^32.6^21.0^50.9^28.1^116.1^101.6^68.4^-.090^+9.11^109.6^100.5^-5.48
45, Clemson, ACC, 17-16, +10.32, 114.9, 100.5, 66.4, -.064, +10.32, 110.8, 100.5, +2.12, 66.4^67.7^17.2^18.1^114.9^110.2^100.5^105.2^66.4^114.9^51.1^15.8^31.4^34.3^100.5^51.9^20.1^32.2^24.2^35.7^49.8^73.1^8.8^7.5^47.5^34.5^114.9^35.7^49.8^73.1^8.8^7.5^47.5^34.5^114.9^19.7^51.2^29.1^15.1^52.6^32.3^114.9^100.5^66.4^-.064^+10.32^110.8^100.5^+2.12
46, Maryland, B10, 24-9, +7.74, 113.1, 98.7, 67.2, +.061, +7.74, 108.3, 100.6, -1.10, 67.2^67.8^17.9^17.6^113.1^107.8^98.7^101.2^67.2^113.1^52.4^19.0^30.4^38.5^98.7^47.5^18.0^32.3^32.6^36.3^51.0^70.2^11.2^9.0^56.8^41.1^113.1^36.3^51.0^70.2^11.2^9.0^56.8^41.1^113.1^20.5^45.6^33.9^19.5^51.9^28.6^113.1^98.7^67.2^+.061^+7.74^108.3^100.6^-1.10
47, Utah, P12, 20-12, +3.36, 113.5, 99.3, 68.7, -.099, +3.36, 106.0, 102.7, -6.19, 68.7^69.7^17.6^16.8^113.5^110.7^99.3^99.2^68.7^113.5^56.2^19.2^30.9^33.1^99.3^49.1^17.0^24.5^31.2^36.0^57.4^67.9^8.3^9.2^51.1^32.3^113.5^36.0^57.4^67.9^8.3^9.2^51.1^32.3^113.5^16.7^57.5^25.8^17.8^52.1^30.1^113.5^99.3^68.7^-.099^+3.36^106.0^102.7^-6.19
48, VCU, A10, 26-9, +3.65, 110.1, 96.0, 68.8, +.026, +3.65, 105.8, 102.2, +0.91, 68.8^69.0^16.6^18.1^110.1^106.8^96.0^95.6^68.8^110.1^51.0^17.8^31.3^36.4^96.0^47.5^21.0^27.5^40.9^33.1^51.5^70.5^8.9^7.8^55.6^29.4^110.1^33.1^51.5^70.5^8.9^7.8^55.6^29.4^110.1^20.1^57.0^22.8^23.1^51.0^25.9^110.1^96.0^68.8^+.026^+3.65^105.8^102.2^+0.91
49, Illinois St., MVC, 28-7, +0.99, 107.6, 93.6, 64.9, +.081, +0.99, 104.5, 103.5, -0.69, 64.9^65.6^17.8^18.8^107.6^104.6^93.6^92.8^64.9^107.6^51.4^18.6^30.4^29.9^93.6^44.0^19.0^28.5^32.6^37.0^48.6^66.4^7.8^8.8^55.8^41.3^107.6^37.0^48.6^66.4^7.8^8.8^55.8^41.3^107.6^16.2^46.5^37.4^20.3^45.6^34.1^107.6^93.6^64.9^+.081^+0.99^104.5^103.5^-0.69
50, Virginia Tech, ACC, 22-11, +8.23, 117.3, 103.5, 68.4, +.053, +8.23, 110.0, 101.7, -7.98, 68.4^69.8^16.7^18.0^117.3^112.6^103.5^106.9^68.4^117.3^56.9^17.2^23.4^40.9^103.5^51.0^16.5^30.5^27.3^40.3^54.6^73.7^11.8^7.8^56.0^39.7^117.3^40.3^54.6^73.7^11.8^7.8^56.0^39.7^117.3^20.9^45.7^33.3^16.1^51.8^32.1^117.3^103.5^68.4^+.053^+8.23^110.0^101.7^-7.98
51, Seton Hall, BE, 21-12, +9.65, 109.4, 95.8, 67.5, +.058, +9.65, 110.2, 100.6, -2.11, 67.5^69.0^17.9^17.0^109.4^104.7^95.8^100.9^67.5^109.4^50.0^19.5^35.8^37.6^95.8^49.0^17.5^25.4^36.1^33.8^49.6^64.3^8.4^10.0^46.3^30.7^109.4^33.8^49.6^64.3^8.4^10.0^46.3^30.7^109.4^19.5^55.4^25.1^21.0^51.4^27.6^109.4^95.8^67.5^+.058^+9.65^110.2^100.6^-2.11
52, Houston, Amer, 21-11, +2.32, 113.5, 99.9, 65.4, -.032, +2.32, 105.0, 102.7, -3.28, 65.4^65.8^18.3^18.2^113.5^111.4^99.9^98.5^65.4^113.5^51.7^14.9^31.8^28.6^99.9^47.1^20.7^30.7^36.8^39.4^47.7^71.7^8.0^7.2^47.8^35.8^113.5^39.4^47.7^71.7^8.0^7.2^47.8^35.8^113.5^16.5^49.4^34.1^22.0^46.5^31.5^113.5^99.9^65.4^-.032^+2.32^105.0^102.7^-3.28
53, USC, P12, 26-10, +5.49, 114.2, 100.7, 68.7, +.079, +5.49, 108.8, 103.3, -3.37, 68.7^70.1^16.1^18.2^114.2^111.4^100.7^104.1^68.7^114.2^52.2^15.7^31.0^36.8^100.7^50.1^17.8^31.3^24.0^36.2^51.0^74.1^8.5^7.9^56.4^36.6^114.2^36.2^51.0^74.1^8.5^7.9^56.4^36.6^114.2^20.7^49.1^30.1^14.7^51.0^34.3^114.2^100.7^68.7^+.079^+5.49^108.8^103.3^-3.37
