rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM,misc,
11, West Virginia, BE, 23-12, +10.95, 115.1, 90.9, 63.7, -.067, +10.95, 108.9, 98.0, +2.11, 69.9^71.4^17.8^15.7^116.5^111.9^89.4^92.3^69.9^116.5^51.3^17.0^37.9^38.9^89.4^48.8^27.6^31.9^42.5^36.2^49.8^68.5^9.0^7.8^57.3^32.5^116.5^36.2^49.8^68.5^9.0^7.8^57.3^32.5^116.5^20.6^52.0^27.4^22.9^46.7^30.4^116.5^89.4^69.9^-.043^+10.84^110.1^99.2^-7.97
12, UCLA, P10, 26-9, +8.42, 119.5, 95.6, 65.3, -.030, +8.42, 107.6, 99.1, -3.43, 72.6^74.2^14.5^17.8^124.0^121.1^100.4^102.3^72.6^124.0^59.8^15.1^29.1^26.8^100.4^48.7^15.8^28.6^25.4^40.6^59.1^73.8^4.4^8.5^63.7^37.6^124.1^40.6^59.1^73.8^4.4^8.5^63.7^37.6^124.1^14.2^53.0^32.8^15.0^50.8^34.2^124.0^100.4^72.6^+.021^+5.17^108.0^102.8^-4.66
13, Villanova, BE, 30-8, +9.99, 114.4, 90.5, 68.3, +.021, +9.99, 108.9, 98.9, -5.37, 64.1^65.5^18.8^17.9^122.4^117.7^92.5^96.0^64.1^122.4^57.5^17.0^30.2^35.0^92.5^48.1^20.1^27.8^22.1^36.9^59.2^79.0^6.6^7.8^52.3^43.3^122.4^36.9^59.2^79.0^6.6^7.8^52.3^43.3^122.4^19.4^47.1^33.6^13.9^52.7^33.4^122.4^92.5^64.1^+.010^+9.33^109.8^100.5^+3.55
14, Kansas, B12, 27-8, +8.83, 114.5, 90.7, 67.2, -.013, +8.83, 107.9, 99.1, +1.55, 70.2^71.2^15.9^17.7^121.9^115.6^94.5^99.8^70.2^121.9^56.1^17.6^34.1^36.0^94.5^48.1^18.6^29.7^30.0^40.4^53.6^67.8^9.4^9.4^54.5^35.9^121.9^40.4^53.6^67.8^9.4^9.4^54.5^35.9^121.9^17.9^50.3^31.9^18.2^50.7^31.1^121.9^94.5^70.2^+.067^+12.43^111.2^98.8^+2.39
15, Arizona St., P10, 25-10, +10.14, 118.2, 95.2, 59.1, -.018, +10.14, 108.9, 98.8, -2.04, 70.0^72.5^16.9^16.1^111.9^107.5^109.1^112.3^70.0^111.9^51.4^14.3^24.4^31.9^109.1^55.4^18.3^32.2^29.9^36.6^48.7^74.9^11.3^7.1^48.4^43.8^111.9^36.6^48.7^74.9^11.3^7.1^48.4^43.8^111.9^18.9^43.2^37.9^16.1^50.0^33.8^111.9^109.1^70.0^+.035^+6.49^108.6^102.1^-1.06
16, Syracuse, BE, 28-10, +11.46, 117.0, 94.8, 69.7, +.024, +11.46, 108.4, 97.0, +0.77, 66.8^67.9^17.2^18.2^115.7^111.6^102.3^103.9^66.8^115.7^53.6^18.0^31.6^35.2^102.3^50.3^19.7^34.6^29.2^38.1^51.2^73.8^7.7^9.0^59.5^40.4^115.7^38.1^51.2^73.8^7.7^9.0^59.5^40.4^115.7^19.5^45.8^34.7^16.0^47.4^36.6^115.7^102.3^66.8^-.048^+7.20^108.3^101.1^-3.21
17, Washington, P10, 26-9, +10.18, 113.1, 91.0, 72.2, -.005, +10.18, 109.4, 99.2, +0.09, 71.1^72.8^15.4^17.5^107.7^104.4^107.4^111.1^71.1^107.7^50.6^18.8^34.9^30.9^107.4^52.8^16.4^31.4^34.7^35.4^49.4^65.4^9.0^9.7^46.7^32.8^107.7^35.4^49.4^65.4^9.0^9.7^46.7^32.8^107.7^16.6^54.7^28.6^19.1^52.7^28.2^107.7^107.4^71.1^-.103^+6.87^109.5^102.6^-2.27
18, Purdue, B10, 27-10, +8.94, 110.5, 88.7, 65.9, -.012, +8.94, 107.2, 98.3, -5.45, 69.1^70.0^16.6^17.7^117.0^112.6^93.9^96.7^69.1^117.0^55.7^18.4^30.8^33.3^93.9^47.7^16.6^24.4^22.9^40.3^52.7^75.7^8.6^9.2^65.4^38.3^117.0^40.3^52.7^75.7^8.6^9.2^65.4^38.3^117.0^18.5^47.7^33.9^14.5^55.2^30.3^117.0^93.9^69.1^+.016^+9.00^109.6^100.6^-2.38
19, Marquette, BE, 25-10, +8.22, 117.1, 96.1, 67.5, -.014, +8.22, 107.8, 99.5, -4.95, 70.1^71.1^16.3^17.6^120.8^115.2^104.2^106.1^70.1^120.8^57.5^17.3^27.1^31.0^104.2^52.2^18.3^29.2^35.7^42.9^52.7^78.1^10.4^9.2^57.1^41.5^120.8^42.9^52.7^78.1^10.4^9.2^57.1^41.5^120.8^17.4^44.3^38.3^19.2^51.5^29.2^120.8^104.2^70.1^-.058^+9.03^109.1^100.1^-2.16
20, Xavier, A10, 27-8, +5.81, 111.0, 90.8, 65.8, -.008, +5.81, 105.8, 100.0, +7.97, 67.2^68.2^17.6^17.6^115.7^109.1^99.0^104.3^67.2^115.7^51.9^18.4^34.5^41.1^99.0^51.6^17.5^25.5^33.4^34.5^52.0^68.8^10.4^9.3^57.1^36.1^115.7^34.5^52.0^68.8^10.4^9.3^57.1^36.1^115.7^21.4^50.4^28.2^18.4^50.2^31.3^115.7^99.0^67.2^+.044^+11.73^111.2^99.5^+5.32
21, BYU, MWC, 25-8, +4.57, 114.0, 93.9, 69.0, -.046, +4.57, 105.4, 100.9, +0.39, 75.6^75.6^14.2^17.5^109.1^106.4^100.5^98.5^75.6^109.1^51.2^18.3^29.2^42.3^100.5^47.9^16.2^24.8^31.1^34.4^50.9^73.3^7.3^9.2^57.0^32.5^109.1^34.4^50.9^73.3^7.3^9.2^57.0^32.5^109.1^23.2^51.6^25.2^17.3^50.1^32.6^109.1^100.5^75.6^+.006^+0.24^104.2^104.0^-1.86
22, Texas, B12, 23-12, +10.16, 112.2, 92.5, 65.4, -.048, +10.16, 109.2, 99.0, +2.01, 67.6^68.5^17.0^18.0^104.2^97.9^93.7^100.7^67.6^104.2^48.8^19.6^28.4^34.5^93.7^48.1^18.3^31.2^30.0^29.2^51.3^65.0^8.6^9.4^46.5^33.6^104.2^29.2^51.3^65.0^8.6^9.4^46.5^33.6^104.2^18.7^56.8^24.5^18.3^53.0^28.8^104.2^93.7^67.6^-.105^+13.92^112.8^98.9^+1.81
23, Clemson, ACC, 23-9, +6.19, 116.4, 96.7, 67.9, -.024, +6.19, 105.4, 99.2, -4.45, 66.4^67.7^17.2^18.1^114.9^110.2^100.5^105.2^66.4^114.9^51.1^15.8^31.4^34.3^100.5^51.9^20.1^32.2^24.2^35.7^49.8^73.1^8.8^7.5^47.5^34.5^114.9^35.7^49.8^73.1^8.8^7.5^47.5^34.5^114.9^19.7^51.2^29.1^15.1^52.6^32.3^114.9^100.5^66.4^-.064^+10.32^110.8^100.5^+2.12
24, Wake Forest, ACC, 24-7, +7.66, 111.6, 92.7, 72.8, +.051, +7.66, 107.5, 99.9, -4.35, 70.7^71.7^16.6^16.9^120.9^115.5^104.7^109.7^70.7^120.9^54.1^16.4^30.7^40.7^104.7^52.7^16.2^27.6^38.0^38.5^52.1^77.8^9.9^8.4^55.5^35.7^120.9^38.5^52.1^77.8^9.9^8.4^55.5^35.7^120.9^22.6^47.9^29.4^20.7^48.0^31.3^120.9^104.7^70.7^-.043^+10.54^111.1^100.6^+4.51
25, Illinois, B10, 24-10, +7.96, 106.8, 88.1, 62.8, +.001, +7.96, 106.5, 98.6, -3.36, 66.7^68.5^18.0^17.0^107.2^102.4^95.8^100.7^66.7^107.2^50.6^18.3^28.6^32.5^95.8^49.9^18.5^26.3^30.1^36.1^48.5^68.9^7.7^7.8^52.0^36.2^107.2^36.1^48.5^68.9^7.7^7.8^52.0^36.2^107.2^18.1^50.1^31.8^17.9^51.7^30.4^107.2^95.8^66.7^+.028^+8.41^109.6^101.2^-0.16
26, Oklahoma St., B12, 23-12, +10.46, 116.4, 98.1, 69.3, -.003, +10.46, 108.8, 98.4, -0.28, 70.4^72.3^16.5^16.6^126.0^117.7^103.5^108.6^70.4^126.0^54.0^18.2^38.3^37.4^103.5^53.2^20.3^31.9^45.4^40.3^50.4^78.8^10.8^8.9^50.9^35.7^126.0^40.3^50.4^78.8^10.8^8.9^50.9^35.7^126.0^21.5^47.1^31.5^23.6^49.0^27.3^126.0^103.5^70.4^-.071^+14.42^112.0^97.6^+3.07
27, USC, P10, 22-13, +10.81, 110.0, 91.8, 63.7, -.032, +10.81, 110.5, 99.7, +0.74, 68.7^70.1^16.1^18.2^114.2^111.4^100.7^104.1^68.7^114.2^52.2^15.7^31.0^36.8^100.7^50.1^17.8^31.3^24.0^36.2^51.0^74.1^8.5^7.9^56.4^36.6^114.2^36.2^51.0^74.1^8.5^7.9^56.4^36.6^114.2^20.7^49.1^30.1^14.7^51.0^34.3^114.2^100.7^68.7^+.079^+5.49^108.8^103.3^-3.37
28, Utah, MWC, 24-10, +7.29, 110.8, 92.9, 65.0, +.013, +7.29, 107.9, 100.6, +6.96, 68.7^69.7^17.6^16.8^113.5^110.7^99.3^99.2^68.7^113.5^56.2^19.2^30.9^33.1^99.3^49.1^17.0^24.5^31.2^36.0^57.4^67.9^8.3^9.2^51.1^32.3^113.5^36.0^57.4^67.9^8.3^9.2^51.1^32.3^113.5^16.7^57.5^25.8^17.8^52.1^30.1^113.5^99.3^68.7^-.099^+3.36^106.0^102.7^-6.19
29, Wisconsin, B10, 20-13, +9.51, 113.3, 95.7, 59.1, -.052, +9.51, 107.3, 97.8, +1.32, 63.4^64.4^19.9^17.4^115.1^110.9^92.1^95.5^63.4^115.1^52.1^17.0^35.8^32.9^92.1^47.5^19.5^25.8^28.0^35.9^51.1^64.4^8.5^8.2^51.8^36.9^115.1^35.9^51.1^64.4^8.5^8.2^51.8^36.9^115.1^16.9^51.4^31.7^17.9^49.5^32.6^115.1^92.1^63.4^-.003^+10.00^110.6^100.6^-1.29
30, California, P10, 22-11, +9.17, 116.8, 99.4, 66.0, +.001, +9.17, 108.0, 98.8, -3.54, 65.7^66.3^18.4^17.9^104.9^101.3^92.7^94.4^65.7^104.9^48.1^18.7^33.0^37.7^92.7^45.3^16.6^24.1^34.2^34.0^46.6^66.1^9.9^7.1^50.7^34.7^104.9^34.0^46.6^66.1^9.9^7.1^50.7^34.7^104.9^20.6^50.2^29.3^20.3^51.5^28.1^104.9^92.7^65.7^-.012^+5.01^107.1^102.1^-2.42
31, Georgetown, BE, 16-15, +11.11, 111.1, 94.2, 62.7, -.106, +11.11, 108.7, 97.6, +2.49, 68.6^70.2^16.6^17.7^108.4^104.8^97.7^102.3^68.6^108.4^52.0^20.1^29.0^42.6^97.7^47.4^17.3^30.5^38.8^34.9^51.8^73.2^9.5^9.8^59.4^33.7^108.4^34.9^51.8^73.2^9.5^9.8^59.4^33.7^108.4^23.1^50.8^26.1^22.3^51.9^25.9^108.4^97.7^68.6^-.102^+9.68^110.9^101.3^+1.85
32, Tennessee, SEC, 21-13, +9.40, 115.1, 98.7, 67.7, -.032, +9.40, 107.9, 98.5, +9.15, 69.4^71.4^17.3^16.3^110.1^103.3^97.5^101.4^69.4^110.1^46.8^17.4^31.8^42.9^97.5^48.6^19.3^30.1^43.3^32.4^46.0^72.7^9.4^8.3^55.4^30.6^110.1^32.4^46.0^72.7^9.4^8.3^55.4^30.6^110.1^25.0^51.1^23.9^23.7^48.4^28.0^110.1^97.5^69.4^-.053^+11.20^109.3^98.1^+6.58
33, Baylor, B12, 24-15, +10.57, 116.5, 100.1, 65.8, -.017, +10.57, 108.6, 98.0, -2.35, 63.7^65.1^18.6^18.4^117.1^110.6^92.9^98.4^63.7^117.1^52.4^20.6^39.8^33.8^92.9^46.1^17.2^29.4^30.1^35.3^52.2^71.9^9.6^8.2^59.3^32.8^117.1^35.3^52.2^71.9^9.6^8.2^59.3^32.8^117.1^18.8^54.3^26.9^19.1^51.5^29.4^117.1^92.9^63.7^+.023^+13.08^111.7^98.6^+1.67
34, Ohio St., B10, 22-11, +9.46, 113.3, 96.9, 62.5, +.042, +9.46, 107.7, 98.2, -3.41, 68.0^68.7^16.8^18.1^111.2^105.6^101.0^101.2^68.0^111.2^52.2^19.2^29.7^38.1^101.0^48.9^17.5^28.8^29.4^35.6^51.6^68.2^8.2^7.2^52.5^33.1^111.2^35.6^51.6^68.2^8.2^7.2^52.5^33.1^111.2^19.9^52.9^27.2^16.7^46.0^37.4^111.2^101.0^68.0^-.054^+6.78^107.4^100.6^-4.55
35, Florida, SEC, 25-11, +2.61, 115.1, 98.9, 65.8, -.076, +2.61, 104.0, 101.4, -8.15, 69.0^70.1^16.2^18.1^116.9^109.8^89.5^93.8^69.0^116.9^51.5^16.9^32.1^40.2^89.5^45.8^21.0^29.5^34.0^35.8^50.3^72.9^7.5^7.8^47.3^36.6^116.9^35.8^50.3^72.9^7.5^7.8^47.3^36.6^116.9^22.1^48.1^29.7^20.8^54.4^24.8^116.9^89.5^69.0^-.041^+12.46^110.3^97.8^+8.19
36, San Diego St., MWC, 26-10, +5.59, 109.4, 93.3, 61.8, +.020, +5.59, 105.6, 100.0, -1.71, 64.9^66.7^17.5^18.6^104.0^101.8^95.1^94.0^64.9^104.0^47.5^17.5^30.5^35.3^95.1^44.8^19.0^29.1^32.5^31.6^47.5^70.1^10.4^7.9^45.6^39.8^104.0^31.6^47.5^70.1^10.4^7.9^45.6^39.8^104.0^20.7^47.8^31.5^20.3^48.6^31.1^104.0^95.1^64.9^-.101^+0.95^104.5^103.6^-1.88
37, Arizona, P10, 21-14, +11.33, 117.7, 101.8, 64.9, +.018, +11.33, 109.0, 97.7, +2.34, 66.0^67.2^18.6^17.1^118.4^113.7^95.1^98.2^66.0^118.4^53.7^16.6^33.3^40.5^95.1^47.7^17.4^26.0^28.6^39.0^51.5^76.5^7.7^7.0^51.3^30.5^118.4^39.0^51.5^76.5^7.7^7.0^51.3^30.5^118.4^22.4^51.7^25.8^17.0^53.6^29.4^118.4^95.1^66.0^+.046^+7.13^108.7^101.5^+1.69
38, Butler, Horz, 26-6, +2.51, 110.3, 94.5, 62.8, -.014, +2.51, 103.0, 100.5, +6.15, 65.9^67.2^17.9^17.8^117.7^112.5^97.0^101.7^65.9^117.7^54.6^15.0^27.2^37.1^97.0^50.8^19.6^27.0^37.0^36.6^54.5^74.1^7.3^7.4^50.0^37.6^117.7^36.6^54.5^74.1^7.3^7.4^50.0^37.6^117.7^20.1^49.7^30.2^20.2^50.1^29.6^117.7^97.0^65.9^+.002^+10.81^110.8^100.0^+5.12
39, Florida St., ACC, 25-10, +10.01, 105.9, 90.1, 65.9, +.066, +10.01, 109.2, 99.2, +0.60, 71.3^72.5^15.3^17.9^115.5^113.1^95.5^99.7^71.3^115.5^53.7^16.4^33.8^38.4^95.5^47.9^19.5^29.8^37.3^34.7^54.4^68.9^7.1^6.9^49.3^31.3^115.5^34.7^54.4^68.9^7.1^6.9^49.3^31.3^115.5^19.8^55.9^24.3^21.8^47.4^30.8^115.5^95.5^71.3^+.039^+8.82^110.6^101.8^-3.95
40, Minnesota, B10, 22-11, +8.44, 108.1, 92.6, 64.5, +.031, +8.44, 107.4, 98.9, -4.18, 69.5^70.3^16.6^17.6^109.7^104.2^93.7^96.6^69.5^109.7^48.7^16.1^29.7^39.6^93.7^45.1^17.6^30.2^29.2^34.3^47.5^71.1^8.7^7.9^57.2^29.9^109.7^34.3^47.5^71.1^8.7^7.9^57.2^29.9^109.7^22.4^53.1^24.5^18.1^54.0^28.0^109.7^93.7^69.5^+.022^+8.09^108.9^100.8^-1.81
41, Notre Dame, BE, 21-15, +9.93, 115.0, 99.6, 67.2, -.034, +9.93, 107.5, 97.6, -3.71, 67.0^67.7^18.6^16.9^118.1^113.7^98.4^102.1^67.0^118.1^53.6^14.0^27.3^28.6^98.4^49.1^18.7^30.8^26.7^38.4^50.9^80.0^11.4^7.7^57.8^40.6^118.1^38.4^50.9^80.0^11.4^7.7^57.8^40.6^118.1^17.6^46.4^36.0^16.7^53.3^30.0^118.1^98.4^67.0^+.024^+10.24^110.1^99.8^-3.85
42, Miami FL, ACC, 19-13, +9.10, 111.2, 95.9, 64.3, -.048, +9.10, 108.1, 98.9, -4.21, 63.0^64.7^19.3^17.8^109.9^106.2^94.9^99.2^63.0^109.9^51.0^19.5^33.4^34.3^94.9^47.6^18.3^28.2^28.7^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^19.4^53.0^27.5^18.2^52.3^29.5^109.9^94.9^63.0^+.031^+9.39^110.7^101.3^-4.48
43, New Mexico, MWC, 22-12, +4.56, 112.2, 96.9, 64.8, -.054, +4.56, 105.9, 101.3, +0.48, 68.8^70.5^16.7^17.5^106.5^103.7^103.1^102.6^68.8^106.5^50.2^18.4^27.0^46.1^103.1^50.6^19.0^27.8^37.7^32.7^50.7^74.6^8.2^10.6^54.0^26.2^106.5^32.7^50.7^74.6^8.2^10.6^54.0^26.2^106.5^25.5^55.5^19.1^20.4^44.8^34.8^106.5^103.1^68.8^+.024^+2.14^105.4^103.2^-1.32
44, Utah St., WAC, 30-5, -0.47, 116.7, 101.6, 60.0, +.046, -0.47, 103.2, 103.6, -2.77, 66.6^68.7^17.4^17.5^106.9^103.9^104.5^103.9^66.6^106.9^52.5^18.2^24.9^35.1^104.5^49.2^15.8^26.7^33.7^38.0^50.0^70.4^8.8^8.8^59.2^36.1^106.9^38.0^50.0^70.4^8.8^8.8^59.2^36.1^106.9^19.1^49.2^31.7^19.3^49.0^31.8^106.9^104.5^66.6^-.066^+1.99^105.1^103.1^-0.45
45, Texas A&M, B12, 24-10, +7.85, 113.1, 98.1, 63.9, +.053, +7.85, 107.1, 99.3, -4.30, 64.5^66.8^18.1^17.8^108.7^104.9^97.3^101.4^64.5^108.7^51.2^21.2^37.4^33.3^97.3^47.2^17.4^31.2^28.1^32.9^52.1^64.9^8.8^9.9^60.8^32.7^108.7^32.9^52.1^64.9^8.8^9.9^60.8^32.7^108.7^17.4^56.5^26.1^17.8^46.6^35.5^108.7^97.3^64.5^-.042^+7.97^109.4^101.5^-1.94
46, LSU, SEC, 27-8, +3.50, 111.5, 96.6, 66.1, +.075, +3.50, 104.6, 101.1, -8.66, 71.9^73.2^15.8^16.9^109.7^102.4^109.9^113.2^71.9^109.7^50.2^19.9^31.0^31.6^109.9^54.5^16.9^31.4^36.8^33.6^50.2^69.6^8.6^9.5^46.5^30.9^109.7^33.6^50.2^69.6^8.6^9.5^46.5^30.9^109.7^18.0^56.7^25.4^19.5^48.2^32.3^109.7^109.9^71.9^+.008^+9.25^108.7^99.5^+2.91
47, Michigan, B10, 21-14, +11.39, 112.2, 97.5, 62.5, +.014, +11.39, 108.5, 97.1, +0.63, 63.1^63.7^19.6^18.2^122.3^116.6^99.2^103.1^63.1^122.3^57.0^14.2^24.7^30.1^99.2^51.9^19.6^30.0^27.2^38.5^56.3^77.9^8.3^6.6^52.8^45.1^122.3^38.5^56.3^77.9^8.3^6.6^52.8^45.1^122.3^17.0^45.0^38.0^15.2^58.2^26.6^122.3^99.2^63.1^-.025^+10.76^110.3^99.5^-0.53
48, Kentucky, SEC, 22-14, +5.14, 107.8, 93.2, 66.6, -.073, +5.14, 106.5, 101.4, -5.74, 72.0^74.2^15.3^17.1^119.1^113.8^91.4^96.0^72.0^119.1^52.9^15.7^33.5^40.9^91.4^47.5^19.2^27.7^33.5^35.3^52.9^70.3^7.7^6.4^51.6^31.6^119.1^35.3^52.9^70.3^7.7^6.4^51.6^31.6^119.1^21.4^53.8^24.8^19.3^54.8^26.0^119.1^91.4^72.0^+.006^+10.98^110.5^99.5^+3.74
49, Washington St., P10, 17-16, +10.04, 105.0, 90.4, 57.6, -.076, +10.04, 109.8, 99.7, -1.96, 67.7^69.3^17.5^17.1^104.4^100.4^106.1^110.3^67.7^104.4^52.0^18.1^20.0^27.2^106.1^52.8^14.7^28.5^27.9^36.6^50.6^75.3^7.9^8.2^56.6^33.2^104.4^36.6^50.6^75.3^7.9^8.2^56.6^33.2^104.4^16.4^54.2^29.3^15.5^53.0^31.4^104.4^106.1^67.7^+.067^+6.36^109.2^102.9^-3.03
50, Temple, A10, 22-12, +6.68, 109.9, 95.5, 63.5, -.005, +6.68, 106.9, 100.3, +7.22, 67.1^67.8^17.6^17.8^108.3^103.2^104.3^103.9^67.1^108.3^49.7^16.6^27.5^26.4^104.3^49.1^18.3^32.2^32.1^35.6^47.0^72.3^11.4^7.8^57.4^42.1^108.3^35.6^47.0^72.3^11.4^7.8^57.4^42.1^108.3^16.1^45.9^37.9^19.2^51.0^29.8^108.3^104.3^67.1^+.015^+3.27^105.0^101.8^+0.71
51, Kansas St., B12, 22-12, +5.84, 109.4, 95.2, 67.4, -.019, +5.84, 106.2, 100.3, -8.12, 66.2^67.5^17.6^18.1^113.0^106.6^95.6^100.1^66.2^113.0^52.7^19.1^29.5^41.2^95.6^49.6^22.1^32.3^33.4^36.2^51.8^69.4^9.5^9.3^60.1^36.3^113.0^36.2^51.8^69.4^9.5^9.3^60.1^36.3^113.0^21.3^49.3^29.4^19.7^48.7^31.6^113.0^95.6^66.2^-.029^+11.56^110.6^99.0^-5.31
52, Stanford, P10, 20-14, +7.65, 112.5, 98.3, 67.5, -.022, +7.65, 107.6, 99.9, -4.87, 68.3^69.2^17.1^17.6^104.8^99.7^98.9^103.0^68.3^104.8^48.3^18.6^29.6^37.3^98.9^52.7^20.6^27.2^38.2^32.3^48.2^68.3^9.1^8.9^54.3^28.3^104.8^32.3^48.2^68.3^9.1^8.9^54.3^28.3^104.8^20.9^56.6^22.5^20.1^44.7^35.2^104.8^98.9^68.3^-.008^+8.53^110.2^101.6^+6.04
53, UAB, CUSA, 22-12, +5.04, 109.4, 95.7, 66.4, -.009, +5.04, 106.2, 101.2, +3.87, 66.1^67.7^17.8^17.5^103.9^103.9^106.4^103.4^66.1^103.9^51.3^20.0^30.0^37.8^106.4^49.8^17.3^28.1^29.4^34.2^51.3^73.0^8.2^9.8^59.3^32.2^103.9^34.2^51.3^73.0^8.2^9.8^59.3^32.2^103.9^21.2^53.5^25.4^17.2^50.6^32.3^103.9^106.4^66.1^-.008^-2.45^103.6^106.0^+0.08
