date, rank, opponent, outcome, team_score, opp_score, home/away, rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM, opp_rank, opp_name, opp_conf, opp_win_loss, opp_adjEM, opp_adjO, opp_adjD, opp_adjT, opp_luck, opp_adjEM, opp_oppO, opp_oppD, opp_noncon_adjEM
Mon Jan 5, 249, Youngstown St., W,  66, 47, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,249, Youngstown St., Horz, 8-20, +1.77, 97.6, 105.8, 67.3, +.004, +1.77, 105.0, 103.3, +2.03
Thu Jan 8, 191, Loyola Chicago, W,  77, 59, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,191, Loyola Chicago, Horz, 9-20, +2.92, 101.0, 104.9, 69.8, +.008, +2.92, 105.3, 102.3, +5.50
Thu Jan 15, 80, Detroit, L,  70, 67, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,80, Detroit, Horz, 19-11, -0.14, 106.4, 97.2, 59.1, -.009, -0.14, 103.8, 104.0, +2.76
Sat Jan 17, 283, Cleveland St., W,  83, 68, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,283, Cleveland St., Horz, 4-25, +1.62, 93.5, 106.0, 69.3, -.110, +1.62, 104.0, 102.4, +0.23
Wed Jan 21, 169, Wright St., L,  61, 60, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,169, Wright St., Horz, 14-14, -0.46, 104.2, 105.3, 63.1, +.048, -0.46, 103.3, 103.7, -0.35
Sat Jan 24, 156, Green Bay, W,  74, 57, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,156, Green Bay, Horz, 17-11, -0.38, 101.7, 101.7, 63.1, +.105, -0.38, 103.9, 104.3, -2.36
Mon Jan 26, 191, Loyola Chicago, W,  64, 57, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,191, Loyola Chicago, Horz, 9-20, +2.92, 101.0, 104.9, 69.8, +.008, +2.92, 105.3, 102.3, +5.50
Sat Jan 31, 130, Butler, W,  74, 71, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,130, Butler, Horz, 16-14, -0.58, 107.5, 104.7, 56.4, -.038, -0.58, 102.3, 102.8, +1.04
Thu Feb 5, 62, Milwaukee, W,  86, 82, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,62, Milwaukee, Horz, 20-11, +2.29, 112.2, 101.7, 70.4, -.024, +2.29, 104.1, 101.8, +6.22
Thu Feb 12, 249, Youngstown St., W,  62, 58, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,249, Youngstown St., Horz, 8-20, +1.77, 97.6, 105.8, 67.3, +.004, +1.77, 105.0, 103.3, +2.03
Sat Feb 14, 283, Cleveland St., W,  67, 56, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,283, Cleveland St., Horz, 4-25, +1.62, 93.5, 106.0, 69.3, -.110, +1.62, 104.0, 102.4, +0.23
Wed Feb 18, 156, Green Bay, W,  63, 55, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,156, Green Bay, Horz, 17-11, -0.38, 101.7, 101.7, 63.1, +.105, -0.38, 103.9, 104.3, -2.36
Sat Feb 21, 120, UNC Wilmington, W,  77, 52, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,120, UNC Wilmington, CAA, 15-15, +0.29, 98.7, 95.0, 59.8, -.064, +0.29, 103.3, 103.0, +2.50
Thu Feb 26, 169, Wright St., W,  75, 71, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,169, Wright St., Horz, 14-14, -0.46, 104.2, 105.3, 63.1, +.048, -0.46, 103.3, 103.7, -0.35
Sat Feb 28, 130, Butler, W,  64, 54, H,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,130, Butler, Horz, 16-14, -0.58, 107.5, 104.7, 56.4, -.038, -0.58, 102.3, 102.8, +1.04
Sat Mar 6, 130, Butler, W,  65, 56, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,130, Butler, Horz, 16-14, -0.58, 107.5, 104.7, 56.4, -.038, -0.58, 102.3, 102.8, +1.04
Tue Mar 9, 62, Milwaukee, W,  65, 62, A,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,62, Milwaukee, Horz, 20-11, +2.29, 112.2, 101.7, 70.4, -.024, +2.29, 104.1, 101.8, +6.22
Fri Mar 19, 18, Kansas, L,  78, 53, N,63, Illinois Chicago, Horz, 24-8, -0.52, 107.5, 97.1, 64.6, +.037, -0.52, 103.6, 104.1, -2.97,18, Kansas, B12, 24-9, +10.39, 112.3, 91.4, 69.4, +.017, +10.39, 109.2, 98.8, +6.53
Fri Nov 28, 247, Mercer, W,  87, 64, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,247, Mercer, ASun, 12-18, -1.91, 103.0, 110.3, 67.2, +.009, -1.91, 103.0, 104.9, +11.29
Sun Nov 30, 84, Northern Iowa, W,  79, 76, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,84, Northern Iowa, MVC, 21-10, +2.45, 107.4, 98.6, 64.8, +.022, +2.45, 103.9, 101.4, -1.91
Fri Dec 5, 286, IPFW, W,  78, 51, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,286, IPFW, ind, 3-25, +3.21, 97.8, 110.7, 64.4, -.038, +3.21, 105.7, 102.5, +4.98
Sat Dec 6, 263, Idaho St., W,  73, 47, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,263, Idaho St., BSky, 13-18, -1.87, 101.5, 111.6, 69.4, +.093, -1.87, 101.9, 103.8, +1.96
Sat Dec 13, 181, Liberty, W,  76, 58, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,181, Liberty, BSth, 18-15, -5.73, 98.3, 100.8, 67.5, +.000, -5.73, 100.5, 106.2, +5.71
Sat Dec 20, 155, Drake, W,  83, 77, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,155, Drake, MVC, 12-16, +2.24, 100.9, 100.9, 68.2, -.012, +2.24, 104.2, 101.9, -2.76
Tue Dec 23, 21, Xavier, W,  68, 61, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,21, Xavier, A10, 26-11, +7.19, 113.8, 93.6, 64.1, -.022, +7.19, 107.5, 100.3, +2.75
Wed Dec 31, 66, Virginia, L,  85, 74, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81
Sat Jan 3, 111, San Diego St., L,  86, 76, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,111, San Diego St., MWC, 14-16, +5.88, 105.0, 100.6, 66.9, -.035, +5.88, 108.0, 102.2, +2.26
Wed Jan 7, 51, Missouri, W,  70, 65, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,51, Missouri, B12, 16-14, +10.44, 113.5, 100.4, 65.6, -.020, +10.44, 109.2, 98.7, +6.91
Sat Jan 10, 40, Nebraska, W,  89, 74, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,40, Nebraska, B12, 18-13, +4.56, 113.6, 98.7, 62.1, -.093, +4.56, 106.3, 101.7, -9.88
Sat Jan 17, 54, Colorado, L,  88, 70, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,54, Colorado, B12, 18-11, +8.21, 111.3, 99.5, 68.1, +.034, +8.21, 108.0, 99.8, -0.15
Wed Jan 21, 69, Iowa, W,  84, 76, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,69, Iowa, B10, 16-13, +7.21, 106.7, 96.6, 68.5, -.015, +7.21, 106.7, 99.5, +2.02
Sat Jan 24, 232, Baylor, L,  63, 59, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,232, Baylor, B12, 8-21, +4.01, 102.0, 108.7, 61.0, +.007, +4.01, 104.9, 100.9, -9.50
Wed Jan 28, 189, Texas A&M, W,  91, 82, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,189, Texas A&M, B12, 7-21, +4.45, 105.6, 109.2, 66.8, -.131, +4.45, 105.2, 100.7, -13.03
Sat Jan 31, 18, Kansas, W,  68, 61, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,18, Kansas, B12, 24-9, +10.39, 112.3, 91.4, 69.4, +.017, +10.39, 109.2, 98.8, +6.53
Wed Feb 4, 56, Oklahoma, L,  75, 48, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,56, Oklahoma, B12, 20-11, +6.68, 104.5, 92.9, 63.6, +.059, +6.68, 107.0, 100.4, -6.56
Sat Feb 7, 4, Oklahoma St., L,  88, 67, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,4, Oklahoma St., B12, 31-4, +7.56, 118.5, 91.1, 64.8, +.029, +7.56, 107.7, 100.1, -5.55
Wed Feb 11, 83, Kansas St., L,  90, 59, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,83, Kansas St., B12, 14-14, +5.49, 104.6, 95.7, 64.9, -.080, +5.49, 106.9, 101.4, -8.19
Sat Feb 14, 17, Texas, W,  78, 77, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,17, Texas, B12, 25-8, +9.27, 115.6, 94.1, 64.7, +.038, +9.27, 109.1, 99.8, +0.80
Wed Feb 18, 51, Missouri, L,  82, 70, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,51, Missouri, B12, 16-14, +10.44, 113.5, 100.4, 65.6, -.020, +10.44, 109.2, 98.7, +6.91
Sat Feb 21, 18, Kansas, L,  90, 89, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,18, Kansas, B12, 24-9, +10.39, 112.3, 91.4, 69.4, +.017, +10.39, 109.2, 98.8, +6.53
Wed Feb 25, 83, Kansas St., W,  75, 69, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,83, Kansas St., B12, 14-14, +5.49, 104.6, 95.7, 64.9, -.080, +5.49, 106.9, 101.4, -8.19
Sat Feb 28, 40, Nebraska, L,  68, 65, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,40, Nebraska, B12, 18-13, +4.56, 113.6, 98.7, 62.1, -.093, +4.56, 106.3, 101.7, -9.88
Wed Mar 3, 54, Colorado, W,  83, 77, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,54, Colorado, B12, 18-11, +8.21, 111.3, 99.5, 68.1, +.034, +8.21, 108.0, 99.8, -0.15
Sat Mar 6, 28, Texas Tech, L,  72, 58, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,28, Texas Tech, B12, 23-11, +8.29, 111.4, 94.3, 66.7, +.010, +8.29, 108.4, 100.1, +2.29
Thu Mar 11, 83, Kansas St., W,  78, 64, N,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,83, Kansas St., B12, 14-14, +5.49, 104.6, 95.7, 64.9, -.080, +5.49, 106.9, 101.4, -8.19
Fri Mar 12, 4, Oklahoma St., L,  83, 75, N,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,4, Oklahoma St., B12, 31-4, +7.56, 118.5, 91.1, 64.8, +.029, +7.56, 107.7, 100.1, -5.55
Wed Mar 17, 76, Georgia, W,  82, 74, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,76, Georgia, SEC, 16-14, +8.84, 108.1, 98.5, 62.3, +.029, +8.84, 107.7, 98.8, -5.31
Tue Mar 23, 26, Florida St., W,  62, 59, A,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,26, Florida St., ACC, 19-14, +10.38, 109.0, 91.5, 64.3, -.090, +10.38, 109.1, 98.7, -6.81
Thu Mar 25, 92, Marquette, W,  77, 69, H,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,92, Marquette, CUSA, 19-12, +3.10, 111.7, 104.6, 64.2, +.020, +3.10, 104.3, 101.2, -6.50
Tue Mar 30, 72, Rutgers, L,  84, 81, N,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48,72, Rutgers, BE, 20-13, +6.66, 106.0, 96.2, 66.0, +.046, +6.66, 106.8, 100.1, +0.32
Sat Nov 22, 281, San Diego, W,  79, 44, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,281, San Diego, WCC, 4-26, +3.31, 100.0, 112.4, 69.9, -.047, +3.31, 105.7, 102.4, +2.86
Sat Nov 29, 254, St. Bonaventure, W,  83, 63, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,254, St. Bonaventure, A10, 7-21, +5.56, 100.8, 109.7, 69.1, +.037, +5.56, 106.5, 101.0, +2.66
Wed Dec 3, 313, Bethune Cookman, W,  69, 49, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,313, Bethune Cookman, MEAC, 8-21, -11.99, 90.2, 112.1, 63.4, +.004, -11.99, 94.6, 106.6, -3.79
Sat Dec 6, 251, Delaware St., W,  77, 48, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,251, Delaware St., MEAC, 13-15, -8.31, 99.9, 108.4, 58.7, -.013, -8.31, 97.5, 105.8, +12.46
Wed Dec 10, 40, Nebraska, W,  61, 54, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,40, Nebraska, B12, 18-13, +4.56, 113.6, 98.7, 62.1, -.093, +4.56, 106.3, 101.7, -9.88
Sat Dec 13, 91, Fresno St., W,  70, 62, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,91, Fresno St., WAC, 14-15, +5.37, 106.7, 99.6, 58.7, -.066, +5.37, 105.9, 100.5, +2.19
Sat Dec 20, 151, Arkansas Little Rock, W,  91, 66, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,151, Arkansas Little Rock, SB, 17-12, -4.51, 101.0, 100.4, 65.6, -.052, -4.51, 101.3, 105.8, -6.93
Mon Dec 22, 114, Wyoming, W,  66, 61, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,114, Wyoming, MWC, 11-17, +4.78, 104.7, 100.3, 68.0, -.123, +4.78, 106.4, 101.6, -0.34
Tue Dec 30, 95, Southwest Missouri St., W,  59, 54, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,95, Southwest Missouri St., MVC, 19-14, +1.31, 105.6, 99.1, 63.2, -.026, +1.31, 103.4, 102.1, -4.18
Mon Jan 5, 163, Bradley, W,  66, 49, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,163, Bradley, MVC, 15-16, +1.25, 98.6, 99.3, 66.8, +.066, +1.25, 104.3, 103.1, -2.99
Wed Jan 7, 177, Illinois St., W,  56, 55, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,177, Illinois St., MVC, 10-19, +3.35, 101.4, 103.4, 61.5, -.061, +3.35, 104.8, 101.4, +1.49
Sun Jan 11, 155, Drake, W,  78, 67, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,155, Drake, MVC, 12-16, +2.24, 100.9, 100.9, 68.2, -.012, +2.24, 104.2, 101.9, -2.76
Wed Jan 14, 84, Northern Iowa, L,  82, 73, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,84, Northern Iowa, MVC, 21-10, +2.45, 107.4, 98.6, 64.8, +.022, +2.45, 103.9, 101.4, -1.91
Sat Jan 17, 208, Evansville, W,  72, 53, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,208, Evansville, MVC, 7-22, +4.39, 104.7, 109.4, 67.5, -.062, +4.39, 104.2, 99.9, +4.16
Wed Jan 21, 55, Wichita St., L,  77, 62, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,55, Wichita St., MVC, 21-11, +1.87, 109.9, 98.3, 65.9, -.075, +1.87, 103.5, 101.6, -0.76
Sat Jan 24, 177, Illinois St., W,  72, 63, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,177, Illinois St., MVC, 10-19, +3.35, 101.4, 103.4, 61.5, -.061, +3.35, 104.8, 101.4, +1.49
Wed Jan 28, 190, Indiana St., W,  61, 44, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,190, Indiana St., MVC, 9-19, +1.72, 97.0, 100.7, 59.9, -.069, +1.72, 104.2, 102.5, -2.40
Sun Feb 1, 208, Evansville, W,  74, 70, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,208, Evansville, MVC, 7-22, +4.39, 104.7, 109.4, 67.5, -.062, +4.39, 104.2, 99.9, +4.16
Wed Feb 4, 84, Northern Iowa, W,  58, 47, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,84, Northern Iowa, MVC, 21-10, +2.45, 107.4, 98.6, 64.8, +.022, +2.45, 103.9, 101.4, -1.91
Sat Feb 7, 42, Southern Illinois, L,  61, 60, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,42, Southern Illinois, MVC, 25-5, +2.54, 109.1, 94.8, 65.2, +.046, +2.54, 105.1, 102.5, +2.25
Wed Feb 11, 163, Bradley, W,  74, 56, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,163, Bradley, MVC, 15-16, +1.25, 98.6, 99.3, 66.8, +.066, +1.25, 104.3, 103.1, -2.99
Sat Feb 14, 155, Drake, L,  78, 73, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,155, Drake, MVC, 12-16, +2.24, 100.9, 100.9, 68.2, -.012, +2.24, 104.2, 101.9, -2.76
Wed Feb 18, 190, Indiana St., W,  69, 65, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,190, Indiana St., MVC, 9-19, +1.72, 97.0, 100.7, 59.9, -.069, +1.72, 104.2, 102.5, -2.40
Sat Feb 21, 75, Kent St., L,  70, 55, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,75, Kent St., MAC, 22-9, +0.37, 106.9, 97.2, 65.6, +.009, +0.37, 104.1, 103.8, +1.51
Tue Feb 24, 42, Southern Illinois, L,  68, 60, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,42, Southern Illinois, MVC, 25-5, +2.54, 109.1, 94.8, 65.2, +.046, +2.54, 105.1, 102.5, +2.25
Sat Feb 28, 95, Southwest Missouri St., L,  70, 46, A,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,95, Southwest Missouri St., MVC, 19-14, +1.31, 105.6, 99.1, 63.2, -.026, +1.31, 103.4, 102.1, -4.18
Mon Mar 1, 55, Wichita St., W,  75, 61, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,55, Wichita St., MVC, 21-11, +1.87, 109.9, 98.3, 65.9, -.075, +1.87, 103.5, 101.6, -0.76
Sat Mar 6, 95, Southwest Missouri St., L,  84, 75, N,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,95, Southwest Missouri St., MVC, 19-14, +1.31, 105.6, 99.1, 63.2, -.026, +1.31, 103.4, 102.1, -4.18
Tue Mar 16, 40, Nebraska, L,  71, 70, H,65, Creighton, MVC, 20-9, +1.13, 108.2, 97.8, 63.4, +.006, +1.13, 103.5, 102.3, -4.40,40, Nebraska, B12, 18-13, +4.56, 113.6, 98.7, 62.1, -.093, +4.56, 106.3, 101.7, -9.88
Sun Nov 23, 272, Mount St. Mary's, W,  80, 71, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,272, Mount St. Mary's, NEC, 10-19, -7.98, 96.7, 108.3, 64.6, -.035, -7.98, 99.0, 106.9, -2.48
Fri Nov 28, 123, Virginia Tech, W,  80, 65, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,123, Virginia Tech, BE, 15-14, +4.31, 101.9, 98.8, 66.3, +.052, +4.31, 104.9, 100.5, -9.42
Sun Nov 30, 255, High Point, W,  79, 64, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,255, High Point, BSth, 19-11, -9.52, 97.9, 107.1, 69.3, +.107, -9.52, 96.3, 105.9, -1.14
Wed Dec 3, 133, Minnesota, W,  86, 78, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50
Fri Dec 5, 320, VMI, W,  78, 56, A,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,320, VMI, BSth, 6-22, -6.23, 83.3, 108.0, 64.1, +.014, -6.23, 99.1, 105.3, +0.84
Tue Dec 16, 264, James Madison, W,  90, 80, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,264, James Madison, CAA, 7-21, -0.46, 99.8, 110.0, 64.3, -.005, -0.46, 101.5, 102.0, -4.28
Fri Dec 19, 182, Loyola Marymount, W,  76, 68, A,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,182, Loyola Marymount, WCC, 15-14, -0.79, 97.4, 100.2, 66.3, +.074, -0.79, 104.7, 105.5, -4.28
Mon Dec 22, 242, Coastal Carolina, W,  89, 74, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,242, Coastal Carolina, BSth, 14-15, -8.13, 98.4, 105.5, 66.6, -.060, -8.13, 98.0, 106.2, +0.53
Sun Dec 28, 9, North Carolina St., L,  86, 69, A,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,9, North Carolina St., ACC, 21-10, +12.81, 119.1, 95.1, 62.1, -.072, +12.81, 109.5, 96.7, -0.59
Wed Dec 31, 64, Iowa St., W,  85, 74, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,64, Iowa St., B12, 20-13, +8.62, 109.2, 98.8, 69.7, +.064, +8.62, 108.1, 99.5, -0.48
Sat Jan 3, 24, Providence, L,  84, 69, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,24, Providence, BE, 20-9, +8.80, 112.3, 93.9, 65.0, +.003, +8.80, 107.9, 99.1, +4.05
Mon Jan 5, 233, William & Mary, W,  84, 71, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,233, William & Mary, CAA, 7-21, -0.15, 105.4, 112.0, 67.7, -.094, -0.15, 101.9, 102.0, -0.50
Sun Jan 11, 1, Duke, L,  93, 71, H,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81,1, Duke, ACC, 31-6, +12.59, 120.8, 88.5, 67.7, -.028, +12.59, 109.5, 96.9, +2.42
